Pb47 p6
Pb48 p5
Pb15 f14
Pb16 p5
Pb17 p4
Pb18 p3
Pb20 p1
Pb21 f14
Pb22 s2
Pb23 s1
Pb24 f13
Pb29 f8
Pb25 f12
Pb26 f11
Pb27 f10
Pb28 f9
Pb30 f7
Pb31 f6
Pb32 f5
Pb33 f4
Pb34 f3
Pb39 d8
Pb35 f2
Pb36 f1
Pb37 d10
Pb38 d9
Pd1 d10
Pd2 d9
Pd3 d8
Pd4 d7
Pd9 d2
Pd5 d6
Pd6 d5
Pd7 d4
Pd8 d3
Pd10 d1
Pd11 p6
Pd12 p5
Pd13 p4
Pd14 p3
Pd19 d10
Pd40 p1
Pd41 p2
Pd42 p1
Pd43 s2
Pd44 s1
Pd45 s2
Pd46 s1
Pd15 p2
Pd16 p1
Pd17 s2
Pd18 s1
Pd20 d9
Pd21 d8
Pd22 d7
Pd23 d6
Pd24 d5
Pd29 p6
Pd25 d4
Pd26 d3
Pd27 d2
Pd28 d1
Pd30 p5
Pd31 p4
Pd32 p3
Pd33 p2
Pd34 p1
Pd39 p4
Pd35 s2
Pd36 s1
Pd37 p6
Pd38 p5
Pm1 s2
Pm2 s1
Pm3 p6
Pm4 f4
Pm9 p2
Pm50 s2
Pm51 s1
Pm52 p6
Pm53 p5
Pm54 p4
Pm59 s1
Pm55 p1
Pm56 p2
Pm57 p1
Pm58 s2
Pm60 s2
Pm61 s1
Pm5 p6
Pm6 p5
Pm7 p4
Pm8 p3
Pm10 p1
Pm11 s2
Pm12 f2
Pm13 f1
Pm14 s2
Pm19 d7
Pm40 d4
Pm41 d3
Pm42 d2
Pm43 d1
Pm44 p6
Pm49 p1
Pm45 p5
Pm46 p4
Pm47 p3
Pm48 p2
Pm15 s1
Pm16 d10
Pm17 d9
Pm18 d8
Pm20 d6
Pm21 d5
Pm22 d4
Pm23 d3
Pm24 d2
Pm29 p3
Pm25 d1
Pm26 p6
Pm27 p5
Pm28 p4
Pm30 p2
Pm31 p1
Pm32 s2
Pm33 s1
Pm34 d10
Pm39 d5
Pm35 d9
Pm36 d8
Pm37 d7
Pm38 d6
Po1 p4
Po2 p3
Po3 p2
Po4 p1
Po9 d8
Po50 p5
Po51 p4
Po52 p3
Po53 p2
Po54 p1
Po59 d8
Po55 s2
Po56 s1
Po57 d10
Po58 d9
Po60 d7
Po61 d6
Po62 d5
Po63 d4
Po64 d3
Po69 p4
Po65 d2
Po66 d1
Po67 p6
Po68 p5
Po70 p3
Po71 p2
Po72 p1
Po73 s2
Po74 s1
Po79 p2
Po75 p6
Po76 p5
Po77 p4
Po78 p1
Po80 p1
Po81 s2
Po82 s1
Po83 s2
Po84 s1
Po5 s2
Po6 s1
Po7 d10
Po8 d9
Po10 d7
Po11 d6
Po12 d5
Po13 d4
Po14 d3
Po19 p4
Po40 d9
Po41 d8
Po42 d7
Po43 d6
Po44 d5
Po49 p6
Po45 d4
Po46 d3
Po47 d2
Po48 d1
Po15 d2
Po16 d1
Po17 f14
Po18 p5
Po20 p3
Po21 p2
Po22 p1
Po23 f14
Po24 s1
Po29 f10
Po25 f14
Po26 f13
Po27 f12
Po28 f11
Po30 f9
Po31 f8
Po32 f7
Po33 f6
Po34 f5
Po39 d10
Po35 f4
Po36 f3
Po37 f2
Po38 f1
Pr1 s2
Pr2 s1
Pr3 f3
Pr4 f2
Pr9 p2
Pr50 p6
Pr51 p5
Pr52 p4
Pr53 p1
Pr54 p2
Pr59 s1
Pr55 p1
Pr56 s2
Pr57 s1
Pr58 s2
Pr5 f1
Pr6 p6
Pr7 p4
Pr8 p3
Pr10 f2
Pr11 p1
Pr12 s2
Pr13 s1
Pr14 d10
Pr19 d5
Pr40 d2
Pr41 d1
Pr42 p6
Pr43 p5
Pr44 p4
Pr49 s1
Pr45 p3
Pr46 p2
Pr47 p1
Pr48 s2
Pr15 d9
Pr16 d8
Pr17 d7
Pr18 d6
Pr20 d4
Pr21 d3
Pr22 d2
Pr23 d1
Pr24 p6
Pr29 p1
Pr25 p5
Pr26 p4
Pr27 p3
Pr28 p2
Pr30 s2
Pr31 s1
Pr32 d10
Pr33 d9
Pr34 d8
Pr39 d3
Pr35 d7
Pr36 d6
Pr37 d5
Pr38 d4
Pt1 s1
Pt2 d9
Pt3 d8
Pt4 d7
Pt9 d2
Pt50 s1
Pt51 d10
Pt52 d9
Pt53 d8
Pt54 d7
Pt59 d2
Pt55 d6
Pt56 d5
Pt57 d4
Pt58 d3
Pt60 d1
Pt61 p6
Pt62 p5
Pt63 p4
Pt64 p3
Pt69 p6
Pt65 p2
Pt66 p1
Pt67 s2
Pt68 s1
Pt70 p5
Pt71 p4
Pt72 p1
Pt73 p2
Pt74 p1
Pt75 s2
Pt76 s1
Pt77 s2
Pt78 s1
Pt5 d6
Pt6 d5
Pt7 d4
Pt8 d3
Pt10 d1
Pt11 f14
Pt12 p5
Pt13 p4
Pt14 p3
Pt19 s2
Pt40 d3
Pt41 d2
Pt42 d1
Pt43 p6
Pt44 p5
Pt49 s2
Pt45 p4
Pt46 p3
Pt47 p2
Pt48 p1
Pt15 p2
Pt16 p1
Pt17 f14
Pt18 s2
Pt20 s1
Pt21 f12
Pt22 f11
Pt23 f10
Pt24 f9
Pt29 f4
Pt25 f8
Pt26 f7
Pt27 f6
Pt28 f5
Pt30 f3
Pt31 f2
Pt32 f1
Pt33 d10
Pt34 d9
Pt39 d4
Pt35 d8
Pt36 d7
Pt37 d6
Pt38 d5
Pu1 s2
Pu2 s1
Pu3 f6
Pu4 f5
Pu9 p3
Pu50 d9
Pu51 d8
Pu52 d7
Pu53 d6
Pu54 d5
Pu59 p6
Pu55 d4
Pu56 d3
Pu57 d2
Pu58 d1
Pu60 p5
Pu61 p4
Pu62 p3
Pu63 p2
Pu64 p1
Pu69 d8
Pu65 s2
Pu66 s1
Pu67 d10
Pu68 d9
Pu70 d7
Pu71 d6
Pu72 d5
Pu73 d4
Pu74 d3
Pu79 p4
Pu75 d2
Pu76 d1
Pu77 p6
Pu78 p5
Pu80 p3
Pu81 p2
Pu82 p1
Pu83 s2
Pu84 s1
Pu89 p2
Pu85 p6
Pu86 p5
Pu87 p4
Pu88 p1
Pu5 f4
Pu6 p6
Pu7 p5
Pu8 p4
Pu10 p2
Pu90 p1
Pu91 s2
Pu92 s1
Pu93 s2
Pu94 s1
Pu11 p2
Pu12 p2
Pu13 p2
Pu14 p1
Pu19 d8
Pu40 f9
Pu41 f8
Pu42 f7
Pu43 f6
Pu44 f5
Pu49 d10
Pu45 f4
Pu46 f3
Pu47 f2
Pu48 f1
Pu15 s2
Pu16 s1
Pu17 d10
Pu18 d9
Pu20 d7
Pu21 d6
Pu22 d5
Pu23 d4
Pu24 d3
Pu29 p4
Pu25 d2
Pu26 d1
Pu27 f14
Pu28 p5
Pu30 p3
Pu31 p2
Pu32 p1
Pu33 f14
Pu34 s1
Pu39 f10
Pu35 f14
Pu36 f13
Pu37 f12
Pu38 f11
Ra1 s2
Ra2 s1
Ra3 p6
Ra4 p5
Ra9 s2
Ra50 d3
Ra51 d2
Ra52 d1
Ra53 p6
Ra54 p5
Ra59 s2
Ra55 p4
Ra56 p3
Ra57 p2
Ra58 p1
Ra60 s1
Ra61 d10
Ra62 d9
Ra63 d8
Ra64 d7
Ra69 d2
Ra65 d6
Ra66 d5
Ra67 d4
Ra68 d3
Ra70 d1
Ra71 p6
Ra72 p5
Ra73 p4
Ra74 p3
Ra79 p6
Ra75 p2
Ra76 p1
Ra77 s2
Ra78 s1
Ra80 p5
Ra81 p4
Ra82 p1
Ra83 p2
Ra84 p1
Ra85 s2
Ra86 s1
Ra87 s2
Ra88 s1
Ra5 p4
Ra6 p3
Ra7 p2
Ra8 p1
Ra10 s1
Ra11 d10
Ra12 d9
Ra13 d8
Ra14 d7
Ra19 d2
Ra40 f3
Ra41 f2
Ra42 f1
Ra43 d10
Ra44 d9
Ra49 d4
Ra45 d8
Ra46 d7
Ra47 d6
Ra48 d5
Ra15 d6
Ra16 d5
Ra17 d4
Ra18 d3
Ra20 d1
Ra21 f14
Ra22 p5
Ra23 p4
Ra24 p3
Ra29 f14
Ra25 p2
Ra26 p1
Ra27 f14
Ra28 s1
Ra30 f13
Ra31 f12
Ra32 f11
Ra33 f10
Ra34 f9
Ra39 f4
Ra35 f8
Ra36 f7
Ra37 f6
Ra38 f5
Rb1 s1
Rb2 p6
Rb3 p5
Rb4 p4
Rb9 s1
Rb5 p3
Rb6 p2
Rb7 p1
Rb8 s2
Rb10 d10
Rb11 d9
Rb12 d8
Rb13 d7
Rb14 d6
Rb19 d1
Rb15 d5
Rb16 d4
Rb17 d3
Rb18 d2
Rb20 p6
Rb21 p5
Rb22 p4
Rb23 p3
Rb24 p2
Rb29 p5
Rb25 p1
Rb26 s2
Rb27 s1
Rb28 p6
Rb30 p4
Rb31 p3
Rb32 p2
Rb33 p1
Rb34 s2
Rb35 s1
Rb36 s2
Rb37 s1
Re1 s2
Re2 s1
Re3 d5
Re4 d4
Re9 p5
Re50 d8
Re51 d7
Re52 d6
Re53 d5
Re54 d4
Re59 p5
Re55 d3
Re56 d2
Re57 d1
Re58 p6
Re60 p4
Re61 p3
Re62 p2
Re63 p1
Re64 s2
Re69 p1
Re65 s1
Re66 p6
Re67 p5
Re68 p4
Re70 p2
Re71 p1
Re72 s2
Re73 s1
Re74 s2
Re75 s1
Re5 d3
Re6 d2
Re7 d1
Re8 f14
Re10 p4
Re11 p3
Re12 p2
Re13 p2
Re14 p1
Re19 f11
Re40 p6
Re41 p5
Re42 p4
Re43 p3
Re44 p2
Re49 d9
Re45 p1
Re46 s2
Re47 s1
Re48 d10
Re15 s2
Re16 s2
Re17 s2
Re18 f12
Re20 f10
Re21 f9
Re22 f8
Re23 f7
Re24 f6
Re29 f1
Re25 f5
Re26 f4
Re27 f3
Re28 f2
Re30 d10
Re31 d9
Re32 d8
Re33 d7
Re34 d6
Re39 d1
Re35 d5
Re36 d4
Re37 d3
Re38 d2
Rf100 p1
Rf101 s2
Rf102 s1
Rf103 s2
Rf104 s1
Rf1 s2
Rf2 s2
Rf3 s2
Rf4 s1
Rf9 f10
Rf50 f9
Rf51 f8
Rf52 f7
Rf53 f6
Rf54 f5
Rf59 d10
Rf55 f4
Rf56 f3
Rf57 f2
Rf58 f1
Rf60 d9
Rf61 d8
Rf62 d7
Rf63 d6
Rf64 d5
Rf69 p6
Rf65 d4
Rf66 d3
Rf67 d2
Rf68 d1
Rf70 p5
Rf71 p4
Rf72 p3
Rf73 p2
Rf74 p1
Rf79 d8
Rf75 s2
Rf76 s1
Rf77 d10
Rf78 d9
Rf80 d7
Rf81 d6
Rf82 d5
Rf83 d4
Rf84 d3
Rf89 p4
Rf85 d2
Rf86 d1
Rf87 p6
Rf88 p5
Rf5 f14
Rf6 f13
Rf7 f12
Rf8 f11
Rf10 f9
Rf90 p3
Rf91 p2
Rf92 p1
Rf93 s2
Rf94 s1
Rf99 p2
Rf95 p6
Rf96 p5
Rf97 p4
Rf98 p1
Rf11 f8
Rf12 f7
Rf13 f6
Rf14 f5
Rf40 p3
Rf41 p2
Rf42 p1
Rf43 f14
Rf44 s1
Rf49 f10
Rf45 f14
Rf46 f13
Rf47 f12
Rf48 f11
Rf15 f4
Rf29 d8
Rf27 d10
Rf28 d9
Rf30 d7
Rf31 d6
Rf32 d5
Rf33 d4
Rf34 d3
Rf39 p4
Rf35 d2
Rf36 d1
Rf37 f14
Rf38 p5
Rh1 s1
Rh2 d8
Rh3 d7
Rh4 d6
Rh9 d1
Rh5 d5
Rh6 d4
Rh7 d3
Rh8 d2
Rh10 p6
Rh11 p5
Rh12 p4
Rh13 p3
Rh14 p2
Rh19 d9
Rh40 p2
Rh41 p1
Rh42 s2
Rh43 s1
Rh44 s2
Rh45 s1
Rh15 p1
Rh16 s2
Rh17 s1
Rh18 d10
Rh20 d8
Rh21 d7
Rh22 d6
Rh23 d5
Rh24 d4
Rh29 p5
Rh25 d3
Rh26 d2
Rh27 d1
Rh28 p6
Rh30 p4
Rh31 p3
Rh32 p2
Rh33 p1
Rh34 s2
Rh39 p1
Rh35 s1
Rh36 p6
Rh37 p5
Rh38 p4
Rn1 p6
Rn2 p5
Rn3 p4
Rn4 p3
Rn9 d10
Rn50 d1
Rn51 p6
Rn52 p5
Rn53 p4
Rn54 p3
Rn59 d10
Rn55 p2
Rn56 p1
Rn57 s2
Rn58 s1
Rn60 d9
Rn61 d8
Rn62 d7
Rn63 d6
Rn64 d5
Rn69 p6
Rn65 d4
Rn66 d3
Rn67 d2
Rn68 d1
Rn70 p5
Rn71 p4
Rn72 p3
Rn73 p2
Rn74 p1
Rn79 p4
Rn75 s2
Rn76 s1
Rn77 p6
Rn78 p5
Rn80 p1
Rn81 p2
Rn82 p1
Rn83 s2
Rn84 s1
Rn85 s2
Rn86 s1
Rn5 p2
Rn6 p1
Rn7 s2
Rn8 s1
Rn10 d9
Rn11 d8
Rn12 d7
Rn13 d6
Rn14 d5
Rn19 f14
Rn40 f1
Rn41 d10
Rn42 d9
Rn43 d8
Rn44 d7
Rn49 d2
Rn45 d6
Rn46 d5
Rn47 d4
Rn48 d3
Rn15 d4
Rn16 d3
Rn17 d2
Rn18 d1
Rn20 p5
Rn21 p4
Rn22 p3
Rn23 p2
Rn24 p1
Rn29 f12
Rn25 f14
Rn26 s1
Rn27 f14
Rn28 f13
Rn30 f11
Rn31 f10
Rn32 f9
Rn33 f8
Rn34 f7
Rn39 f2
Rn35 f6
Rn36 f5
Rn37 f4
Rn38 f3
Ru1 s1
Ru2 d7
Ru3 d6
Ru4 d5
Ru9 p6
Ru5 d4
Ru6 d3
Ru7 d2
Ru8 d1
Ru10 p5
Ru11 p4
Ru12 p3
Ru13 p2
Ru14 p1
Ru19 d8
Ru40 p1
Ru41 s2
Ru42 s1
Ru43 s2
Ru44 s1
Ru15 s2
Ru16 s1
Ru17 d10
Ru18 d9
Ru20 d7
Ru21 d6
Ru22 d5
Ru23 d4
Ru24 d3
Ru29 p4
Ru25 d2
Ru26 d1
Ru27 p6
Ru28 p5
Ru30 p3
Ru31 p2
Ru32 p1
Ru33 s2
Ru34 s1
Ru39 p2
Ru35 p6
Ru36 p5
Ru37 p4
Ru38 p1
S1 p4
S2 p3
S3 p2
S4 p1
S9 p4
S5 s2
S6 s1
S7 p6
S8 p5
S10 p3
S11 p2
S12 p1
S13 s2
S14 s1
S15 s2
S16 s1
Sb1 p3
Sb2 p2
Sb3 p1
Sb4 s2
Sb9 d7
Sb50 s2
Sb51 s1
Sb5 s1
Sb6 d10
Sb7 d9
Sb8 d8
Sb10 d6
Sb11 d5
Sb12 d4
Sb13 d3
Sb14 d2
Sb19 p3
Sb40 s2
Sb41 s1
Sb42 p6
Sb43 p5
Sb44 p4
Sb49 s1
Sb45 p1
Sb46 p2
Sb47 p1
Sb48 s2
Sb15 d1
Sb16 p6
Sb17 p5
Sb18 p4
Sb20 p2
Sb21 p1
Sb22 s2
Sb23 s1
Sb24 d10
Sb29 d5
Sb25 d9
Sb26 d8
Sb27 d7
Sb28 d6
Sb30 d4
Sb31 d3
Sb32 d2
Sb33 d1
Sb34 p6
Sb39 p1
Sb35 p5
Sb36 p4
Sb37 p3
Sb38 p2
Sc1 s2
Sc2 s1
Sc3 d1
Sc4 p6
Sc9 p1
Sc5 p5
Sc6 p4
Sc7 p3
Sc8 p2
Sc10 s2
Sc11 s1
Sc12 p6
Sc13 p5
Sc14 p4
Sc19 s1
Sc15 p3
Sc16 p2
Sc17 p1
Sc18 s2
Sc20 s2
Sc21 s1
Se1 p4
Se2 p3
Se3 p2
Se4 p1
Se9 d8
Se5 s2
Se6 s1
Se7 d10
Se8 d9
Se10 d7
Se11 d6
Se12 d5
Se13 d4
Se14 d3
Se19 p4
Se15 d2
Se16 d1
Se17 p6
Se18 p5
Se20 p3
Se21 p2
Se22 p1
Se23 s2
Se24 s1
Se29 p2
Se25 p6
Se26 p5
Se27 p4
Se28 p3
Se30 p1
Se31 s2
Se32 s1
Se33 s2
Se34 s1
Sg100 p1
Sg101 p2
Sg102 p1
Sg103 s2
Sg104 s1
Sg105 s2
Sg106 s1
Sg1 s2
Sg2 s2
Sg3 s1
Sg4 d3
Sg9 f12
Sg50 f11
Sg51 f10
Sg52 f9
Sg53 f8
Sg54 f7
Sg59 f2
Sg55 f6
Sg56 f5
Sg57 f4
Sg58 f3
Sg60 f1
Sg61 d10
Sg62 d9
Sg63 d8
Sg64 d7
Sg69 d2
Sg65 d6
Sg66 d5
Sg67 d4
Sg68 d3
Sg70 d1
Sg71 p6
Sg72 p5
Sg73 p4
Sg74 p3
Sg79 d10
Sg75 p2
Sg76 p1
Sg77 s2
Sg78 s1
Sg80 d9
Sg81 d8
Sg82 d7
Sg83 d6
Sg84 d5
Sg89 p6
Sg85 d4
Sg86 d3
Sg87 d2
Sg88 d1
Sg5 d2
Sg6 d1
Sg7 f14
Sg8 f13
Sg10 f11
Sg90 p5
Sg91 p4
Sg92 p3
Sg93 p2
Sg94 p1
Sg99 p4
Sg95 s2
Sg96 s1
Sg97 p6
Sg98 p5
Sg11 f10
Sg12 f9
Sg13 f8
Sg14 f7
Sg40 p5
Sg41 p4
Sg42 p3
Sg43 p2
Sg44 p1
Sg49 f12
Sg45 f14
Sg46 s1
Sg47 f14
Sg48 f13
Sg15 f6
Sg16 f5
Sg17 f4
Sg29 d10
Sg30 d9
Sg31 d8
Sg32 d7
Sg33 d6
Sg34 d5
Sg39 f14
Sg35 d4
Sg36 d3
Sg37 d2
Sg38 d1
Si1 p2
Si2 p1
Si3 s2
Si4 s1
Si9 p2
Si5 p6
Si6 p5
Si7 p4
Si8 p3
Si10 p1
Si11 s2
Si12 s1
Si13 s2
Si14 s1
Sm1 s2
Sm2 s1
Sm3 f6
Sm4 f5
Sm9 p2
Sm50 p1
Sm51 s2
Sm52 s1
Sm53 p6
Sm54 p5
Sm59 s2
Sm55 p4
Sm56 p1
Sm57 p2
Sm58 p1
Sm60 s1
Sm61 s2
Sm62 s1
Sm5 p6
Sm6 p6
Sm7 p4
Sm8 p3
Sm10 p1
Sm11 s2
Sm12 s2
Sm13 f2
Sm14 f1
Sm19 d8
Sm40 d5
Sm41 d4
Sm42 d3
Sm43 d2
Sm44 d1
Sm49 p2
Sm45 p6
Sm46 p5
Sm47 p4
Sm48 p3
Sm15 s1
Sm16 f1
Sm17 d10
Sm18 d9
Sm20 d7
Sm21 d6
Sm22 d5
Sm23 d4
Sm24 d3
Sm29 p4
Sm25 d2
Sm26 d1
Sm27 p6
Sm28 p5
Sm30 p3
Sm31 p2
Sm32 p1
Sm33 s2
Sm34 s1
Sm39 d6
Sm35 d10
Sm36 d9
Sm37 d8
Sm38 d7
Sn1 p2
Sn2 p1
Sn3 s2
Sn4 s1
Sn9 d6
Sn50 s1
Sn5 d10
Sn6 d9
Sn7 d8
Sn8 d7
Sn10 d5
Sn11 d4
Sn12 d3
Sn13 d2
Sn14 d1
Sn19 p2
Sn40 s1
Sn41 p6
Sn42 p5
Sn43 p4
Sn44 p1
Sn49 s2
Sn45 p2
Sn46 p1
Sn47 s2
Sn48 s1
Sn15 p6
Sn16 p5
Sn17 p4
Sn18 p3
Sn20 p1
Sn21 s2
Sn22 s1
Sn23 d10
Sn24 d9
Sn29 d4
Sn25 d8
Sn26 d7
Sn27 d6
Sn28 d5
Sn30 d3
Sn31 d2
Sn32 d1
Sn33 p6
Sn34 p5
Sn39 s2
Sn35 p4
Sn36 p3
Sn37 p2
Sn38 p1
Sr1 s2
Sr2 s1
Sr3 p6
Sr4 p5
Sr9 s2
Sr5 p4
Sr6 p3
Sr7 p2
Sr8 p1
Sr10 s1
Sr11 d10
Sr12 d9
Sr13 d8
Sr14 d7
Sr19 d2
Sr15 d6
Sr16 d5
Sr17 d4
Sr18 d3
Sr20 d1
Sr21 p6
Sr22 p5
Sr23 p4
Sr24 p3
Sr29 p6
Sr25 p2
Sr26 p1
Sr27 s2
Sr28 s1
Sr30 p5
Sr31 p4
Sr32 p3
Sr33 p2
Sr34 p1
Sr35 s2
Sr36 s1
Sr37 s2
Sr38 s1
Ta1 s2
Ta2 s1
Ta3 d3
Ta4 d2
Ta9 p4
Ta50 d6
Ta51 d5
Ta52 d4
Ta53 d3
Ta54 d2
Ta59 p3
Ta55 d1
Ta56 p6
Ta57 p5
Ta58 p4
Ta60 p2
Ta61 p1
Ta62 s2
Ta63 s1
Ta64 p6
Ta69 p1
Ta65 p5
Ta66 p4
Ta67 p1
Ta68 p2
Ta70 s2
Ta71 s1
Ta72 s2
Ta73 s1
Ta5 d1
Ta6 f14
Ta7 p6
Ta8 p5
Ta10 p3
Ta11 p2
Ta12 p1
Ta13 s2
Ta14 s2
Ta19 f9
Ta40 p4
Ta41 p3
Ta42 p2
Ta43 p1
Ta44 s2
Ta49 d7
Ta45 s1
Ta46 d10
Ta47 d9
Ta48 d8
Ta15 s2
Ta16 s1
Ta17 f11
Ta18 f10
Ta20 f8
Ta21 f7
Ta22 f6
Ta23 f5
Ta24 f4
Ta29 d9
Ta25 f3
Ta26 f2
Ta27 f1
Ta28 d10
Ta30 d8
Ta31 d7
Ta32 d6
Ta33 d5
Ta34 d4
Ta39 p5
Ta35 d3
Ta36 d2
Ta37 d1
Ta38 p6
Tb1 s2
Tb2 s1
Tb3 f9
Tb4 f8
Tb9 p2
Tb50 p4
Tb51 p3
Tb52 p2
Tb53 p1
Tb54 s2
Tb59 p1
Tb55 s1
Tb56 p6
Tb57 p5
Tb58 p4
Tb60 p2
Tb61 p1
Tb62 s2
Tb63 s1
Tb64 s2
Tb65 s1
Tb5 p6
Tb6 p5
Tb7 p3
Tb8 p3
Tb10 p2
Tb11 p1
Tb12 s2
Tb13 s2
Tb14 s2
Tb19 f1
Tb40 d8
Tb41 d7
Tb42 d6
Tb43 d5
Tb44 d4
Tb49 p5
Tb45 d3
Tb46 d2
Tb47 d1
Tb48 p6
Tb15 f5
Tb16 f4
Tb17 f3
Tb18 f2
Tb20 d10
Tb21 d9
Tb22 d8
Tb23 d7
Tb24 d6
Tb29 d1
Tb25 d5
Tb26 d4
Tb27 d3
Tb28 d2
Tb30 p6
Tb31 p5
Tb32 p4
Tb33 p3
Tb34 p2
Tb39 d9
Tb35 p1
Tb36 s2
Tb37 s1
Tb38 d10
Tc1 s2
Tc2 s1
Tc3 d5
Tc4 d4
Tc9 p5
Tc5 d3
Tc6 d2
Tc7 d1
Tc8 p6
Tc10 p4
Tc11 p3
Tc12 p2
Tc13 p1
Tc14 s2
Tc19 d7
Tc40 s2
Tc41 s1
Tc42 s2
Tc43 s1
Tc15 s1
Tc16 d10
Tc17 d9
Tc18 d8
Tc20 d6
Tc21 d5
Tc22 d4
Tc23 d3
Tc24 d2
Tc29 p3
Tc25 d1
Tc26 p6
Tc27 p5
Tc28 p4
Tc30 p2
Tc31 p1
Tc32 s2
Tc33 s1
Tc34 p6
Tc39 p1
Tc35 p5
Tc36 p4
Tc37 p1
Tc38 p2
Te1 p4
Te2 p3
Te3 p2
Te4 p1
Te9 d8
Te50 s1
Te51 s2
Te52 s1
Te5 s2
Te6 s1
Te7 d10
Te8 d9
Te10 d7
Te11 d6
Te12 d5
Te13 d4
Te14 d3
Te19 p4
Te40 p1
Te41 s2
Te42 s1
Te43 p6
Te44 p5
Te49 s2
Te45 p4
Te46 p1
Te47 p2
Te48 p1
Te15 d2
Te16 d1
Te17 p6
Te18 p5
Te20 p3
Te21 p2
Te22 p1
Te23 s2
Te24 s1
Te29 d6
Te25 d10
Te26 d9
Te27 d8
Te28 d7
Te30 d5
Te31 d4
Te32 d3
Te33 d2
Te34 d1
Te39 p2
Te35 p6
Te36 p5
Te37 p4
Te38 p3
Th1 s2
Th2 s2
Th3 d1
Th4 p6
Th9 p2
Th50 d5
Th51 d4
Th52 d3
Th53 d2
Th54 d1
Th59 p2
Th55 p6
Th56 p5
Th57 p4
Th58 p3
Th60 p1
Th61 s2
Th62 s1
Th63 d10
Th64 d9
Th69 d4
Th65 d8
Th66 d7
Th67 d6
Th68 d5
Th70 d3
Th71 d2
Th72 d1
Th73 p6
Th74 p5
Th79 s2
Th75 p4
Th76 p3
Th77 p2
Th78 p1
Th80 s1
Th81 p6
Th82 p5
Th83 p4
Th84 p1
Th89 s2
Th85 p2
Th86 p1
Th87 s2
Th88 s1
Th5 p6
Th6 p5
Th7 p4
Th8 p3
Th10 p1
Th90 s1
Th11 s2
Th12 s1
Th13 d10
Th14 d9
Th19 d4
Th40 f5
Th41 f4
Th42 f3
Th43 f2
Th44 f1
Th49 d6
Th45 d10
Th46 d9
Th47 d8
Th48 d7
Th15 d8
Th16 d7
Th17 d6
Th18 d5
Th20 d3
Th21 d2
Th22 d1
Th23 f14
Th24 p5
Th29 f14
Th25 p4
Th26 p3
Th27 p2
Th28 p1
Th30 s1
Th31 f14
Th32 f13
Th33 f12
Th34 f11
Th39 f6
Th35 f10
Th36 f9
Th37 f8
Th38 f7
Ti1 s2
Ti2 s1
Ti3 d2
Ti4 d1
Ti9 p2
Ti5 p6
Ti6 p5
Ti7 p4
Ti8 p3
Ti10 p1
Ti11 s2
Ti12 s1
Ti13 p6
Ti14 p5
Ti19 s2
Ti15 p4
Ti16 p3
Ti17 p2
Ti18 p1
Ti20 s1
Ti21 s2
Ti22 s1
Tl1 p1
Tl2 s2
Tl3 s1
Tl4 d10
Tl9 d5
Tl50 p2
Tl51 p1
Tl52 s2
Tl53 s1
Tl54 d10
Tl59 d5
Tl55 d9
Tl56 d8
Tl57 d7
Tl58 d6
Tl60 d4
Tl61 d3
Tl62 d2
Tl63 d1
Tl64 p6
Tl69 p1
Tl65 p5
Tl66 p4
Tl67 p3
Tl68 p2
Tl70 s2
Tl71 s1
Tl72 p6
Tl73 p5
Tl74 p4
Tl79 s1
Tl75 p1
Tl76 p2
Tl77 p1
Tl78 s2
Tl80 s2
Tl81 s1
Tl5 d9
Tl6 d8
Tl7 d7
Tl8 d6
Tl10 d4
Tl11 d3
Tl12 d2
Tl13 d1
Tl14 f14
Tl19 p1
Tl40 d6
Tl41 d5
Tl42 d4
Tl43 d3
Tl44 d2
Tl49 p3
Tl45 d1
Tl46 p6
Tl47 p5
Tl48 p4
Tl15 p5
Tl16 p4
Tl17 p3
Tl18 p2
Tl20 f14
Tl21 s2
Tl22 s1
Tl23 f13
Tl24 f12
Tl29 f7
Tl25 f11
Tl26 f10
Tl27 f9
Tl28 f8
Tl30 f6
Tl31 f5
Tl32 f4
Tl33 f3
Tl34 f2
Tl39 d7
Tl35 f1
Tl36 d10
Tl37 d9
Tl38 d8
Tm1 s2
Tm2 s1
Tm3 f13
Tm4 f12
Tm9 p2
Tm50 d2
Tm51 d1
Tm52 p6
Tm53 p5
Tm54 p4
Tm59 s1
Tm55 p3
Tm56 p2
Tm57 p1
Tm58 s2
Tm60 p6
Tm61 p5
Tm62 p4
Tm63 p1
Tm64 p2
Tm69 s1
Tm65 p1
Tm66 s2
Tm67 s1
Tm68 s2
Tm5 p6
Tm6 p5
Tm7 p4
Tm8 p3
Tm10 p1
Tm11 s2
Tm12 s2
Tm13 s2
Tm14 s1
Tm19 f5
Tm40 s2
Tm41 s1
Tm42 d10
Tm43 d9
Tm44 d8
Tm49 d3
Tm45 d7
Tm46 d6
Tm47 d5
Tm48 d4
Tm15 f9
Tm16 f8
Tm17 f7
Tm18 f6
Tm20 f4
Tm21 f3
Tm22 f2
Tm23 f1
Tm24 d10
Tm29 d5
Tm25 d9
Tm26 d8
Tm27 d7
Tm28 d6
Tm30 d4
Tm31 d3
Tm32 d2
Tm33 d1
Tm34 p6
Tm39 p1
Tm35 p5
Tm36 p4
Tm37 p3
Tm38 p2
U1 s2
U2 s2
U3 f4
U4 p6
U9 p4
U50 d7
U51 d6
