Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
8.43e-03 4.49e-03 9.43e-03 2.17e-17 0.0 6.50e-03 1.79e-03 9.43e+00 1.02e+02 2.82e-16 1.13e-16 9.53e+00 1.30e+01 5.26e+01 3.35e-01 4.51e+00 2.17e+01 0.0 1.97e-01 1.40e-01 1.18e-15 6.79e-03 7.21e-02 0.0 1.18e-03 0.0 5.07e-02 3.50e-19 1.60e-19 1.44e+00 5.40e-04 8.65e-02 1.64e-04 1.49e-03 9.19e-06 8.28e-03 9.48e-02 1.06e-01 3.38e-05 1.89e-06 7.35e-11 2.30e-19 2.72e-05 7.94e-22 1.60e-21 9.39e-06 7.52e-07 1.63e-03 3.61e-02 4.38e-02 6.29e-07 8.22e-21 1.36e-21 8.20e-07 4.03e-10 1.38e-22 1.21e-06 1.14e-21 3.12e-05 6.32e-02 0.0 0.0 4.80e-05 1.48e-06 5.36e-21 0.0 1.04e-04 1.13e-03 4.06e-04 6.46e-08 7.62e-10 3.22e-22 1.60e-05 1.01e-06 1.86e-05 8.79e-12 2.36e-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.14e-02 1.95e-02 3.44e-17 0.0 0.0 4.07e-16 5.80e+00 9.88e+01 4.24e+00 1.24e-16 0.0 2.16e+01 5.64e+01 8.12e-17 4.48e+00 2.56e+01 4.72e-02 0.0 7.71e-02 8.57e-16 7.72e-16 1.74e-01 5.67e-02 0.0 4.27e-18 0.0 4.97e-02 0.0 4.95e-19 5.56e-18 4.28e-02 1.41e+00 3.24e-20 7.37e-04 1.56e-02 2.44e-01 1.50e-01 2.32e-05 9.23e-21 8.50e-10 6.71e-19 5.17e-20 1.03e-04 0.0 4.34e-21 1.94e-06 2.60e-21 3.11e-02 6.32e-06 1.61e-04 4.27e-21 1.07e-21 0.0 2.48e-07 6.85e-23 4.45e-23 1.08e-22 2.39e-05 4.16e-04 6.27e-02 0.0 0.0 1.24e-06 4.72e-21 3.09e-21 0.0 2.53e-03 3.46e-04 1.55e-07 1.39e-23 1.56e-02 1.90e-22 1.18e-04 1.19e-22 3.90e-07 0.0 1.48e-13 3.97e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.43e-04 0.0 0.0 0.0 0.0 3.86e-16 9.53e+01 9.99e+00 1.35e+01 0.0 0.0 5.81e+01 4.78e-17 4.46e-18 3.12e+01 4.40e-06 1.14e-17 0.0 8.81e+00 7.91e-16 0.0 2.39e-15 2.52e+00 0.0 9.81e-19 0.0 1.45e-17 0.0 0.0 4.78e-19 1.39e+00 5.05e-18 4.16e-19 2.41e-02 4.19e-01 1.20e-01 8.14e-06 2.40e-22 3.72e-22 1.49e-18 8.77e-20 0.0 3.15e-06 0.0 0.0 5.46e-21 6.72e-22 3.66e-02 4.82e-22 5.99e-06 1.08e-20 0.0 0.0 4.60e-23 5.82e-23 0.0 1.05e-22 6.35e-02 5.81e-02 1.39e-03 0.0 0.0 1.48e-20 3.98e-21 0.0 0.0 1.29e-04 6.54e-07 6.29e-23 2.19e-23 2.26e-02 0.0 2.48e-07 7.55e-23 2.18e-22 0.0 0.0 4.76e-14 1.52e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.16e+08 1.06e+08 1.49e+07 4.35e-03 3.96e-04 3.08e+04 1.13e-09 2.32e-09 3.61e+03 6.58e-04 1.50e-08 2.47e+04 2.21e+03 5.05e+01 2.86e-08 2.04e+02 1.21e+01 6.67e+06 0.0 2.07e+02 2.00e-07 4.83e+02 3.38e+01 2.96e-11 4.87e+02 6.57e+08 1.63e+00 1.75e-10 8.67e-06 5.68e-01 3.34e+00 2.95e+00 2.53e+03 1.61e+00 0.0 0.0 3.52e+02 3.79e+02 2.77e+01 7.77e+06 3.14e+06 4.71e-06 7.15e+06 5.74e-11 1.29e-06 1.25e+06 1.31e+05 1.48e-12 8.00e+00 1.02e+02 2.45e+03 3.82e-06 6.86e-14 8.58e+02 2.43e-01 1.44e-07 5.93e+01 0.0 0.0 0.0 7.20e-02 3.86e-01 4.53e+02 3.93e+01 0.0 3.91e-01 0.0 6.46e+02 7.85e+01 4.38e+00 0.0 2.21e-09 1.80e+02 1.05e+00 7.11e+00 5.43e-02 5.79e-02 1.32e-03 0.0 0.0 0.0 0.0 0.0 0.0 1.53e-02 2.53e-01 0.0 1.62e-02 7.30e+00 5.81e-01 0.0 4.69e-03 1.06e-02 8.63e-04 1.19e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.32e-02 2.94e+08 1.82e+08 4.64e+07 1.11e-02 1.13e+04 0.0 3.25e-10 2.75e-06 1.17e+03 9.39e-04 1.89e-05 6.94e+03 8.45e+02 2.48e-11 1.42e-07 4.09e+01 4.08e+06 0.0 1.34e+00 1.85e+01 1.12e+02 0.0 8.31e-06 3.71e+02 6.76e+08 3.51e-01 6.52e-06 1.18e+02 2.80e-02 2.86e-08 1.90e-01 4.50e+03 0.0 0.0 0.0 0.0 4.83e+01 8.13e+01 3.38e+06 1.61e+06 4.72e+06 9.20e-06 2.99e-06 6.55e+05 6.21e+06 3.02e+06 0.0 1.77e+01 0.0 5.25e+01 5.01e+02 4.27e-06 1.77e-01 7.08e+00 4.18e+01 3.06e+02 0.0 0.0 0.0 5.62e-01 1.41e-02 4.55e+00 1.98e+02 3.13e+01 3.41e-03 0.0 7.64e-12 5.33e+02 1.02e+02 0.0 3.33e+00 1.02e-10 1.86e+00 1.11e+02 3.97e-02 7.31e-02 0.0 0.0 0.0 3.03e-03 0.0 0.0 0.0 4.53e-02 0.0 0.0 2.13e-01 0.0 1.98e+00 0.0 1.01e-13 7.37e-02 1.98e-02 0.0 0.0 7.78e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.23e-03 6.19e-02 1.81e+08 2.31e+08 1.02e+08 1.38e+05 0.0 0.0 1.82e-08 3.24e+04 1.22e+04 1.09e-07 1.41e-05 8.39e+02 0.0 1.84e-09 7.32e-08 7.55e-02 0.0 9.23e+01 2.09e+01 8.32e-09 7.54e-11 1.34e+01 3.80e+02 6.89e+08 0.0 6.27e+01 5.15e+02 1.33e-01 3.23e-11 3.57e-08 9.85e+03 0.0 0.0 0.0 0.0 0.0 1.59e+00 4.92e-06 6.68e+06 1.88e+06 6.31e-10 1.98e+06 4.80e+06 1.00e-05 4.33e+06 0.0 0.0 0.0 3.23e+02 3.97e+01 1.21e+02 2.13e-07 3.23e+01 6.88e+01 3.56e+00 0.0 0.0 0.0 5.99e-01 7.83e-03 0.0 1.85e+01 7.35e+01 0.0 0.0 1.35e-14 4.52e-10 1.79e+02 0.0 5.68e+01 1.41e-14 3.61e+01 2.28e-10 1.73e-02 0.0 0.0 0.0 0.0 4.83e-07 1.29e-03 0.0 0.0 0.0 0.0 0.0 2.43e-01 0.0 0.0 0.0 0.0 0.0 2.79e-02 0.0 0.0 2.86e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 2.01e-04 2.31e-04 0.0 5.68e-02 0.0 0.0 2.28e-14 2.00e-01 0.0 1.19e-13 0.0 7.72e-01 0.0 1.15e-14 0.0 0.0 0.0 4.82e+00 7.57e-04 0.0 4.42e-12 0.0 3.05e+02 1.18e-04 0.0 0.0 1.10e+00 9.74e-03 1.60e-15 0.0 5.60e-02 1.83e-13 0.0 0.0 2.59e-19 0.0 4.85e-07 0.0 9.59e-07 1.32e-06 0.0 0.0 1.09e-03 0.0 2.31e-07 0.0 0.0 4.28e-18 4.28e-05 2.50e-01 0.0 0.0 2.54e-01 1.24e-03 5.66e-04 0.0 0.0 0.0 0.0 0.0 0.0 1.12e-06 2.53e-04 0.0 0.0 0.0 0.0 1.26e-02 0.0 9.44e-05 0.0 5.02e-02 0.0 2.19e-02 0.0 1.55e-22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.59e-06 4.83e-23 0.0 0.0 2.57e-23 0.0 3.71e-06 1.59e-23 0.0 1.15e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.44e-02 5.16e-02 1.68e-04 7.17e-02 0.0 9.42e-02 0.0 6.43e+00 1.87e+00 1.61e-01 0.0 2.64e-01 8.10e+00 7.32e+01 2.14e+00 3.01e+01 8.98e+01 0.0 3.84e-18 1.57e+00 1.10e+01 3.61e-02 2.67e+00 0.0 5.07e-01 2.15e-06 2.22e-04 0.0 4.41e-02 7.43e-01 1.19e-01 8.36e-01 3.05e-02 4.15e-03 7.36e-19 1.01e-04 1.59e-03 4.48e-04 1.41e-04 1.88e-05 7.40e-06 3.72e-08 4.16e-05 0.0 4.70e-06 2.80e-04 5.35e-05 6.11e-04 6.35e-03 6.53e-03 5.70e-06 2.00e-05 0.0 3.73e-03 2.45e-04 1.69e-04 1.05e-03 9.10e-23 1.36e-22 3.92e-05 0.0 0.0 3.21e-03 3.28e-04 4.06e-06 0.0 3.18e-08 3.28e-03 2.84e-02 2.61e-02 1.56e-23 2.47e-06 6.54e-04 1.80e-03 5.70e-03 1.99e-05 3.71e-03 1.04e-02 6.12e-07 1.62e-27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.85e-01 7.02e-02 2.35e-01 0.0 6.93e-17 4.54e-01 9.88e+00 3.71e+00 1.09e+00 4.67e-18 4.58e-16 2.97e+00 6.83e+01 2.03e+01 2.87e+01 7.46e+01 1.44e+01 0.0 3.19e-02 1.15e+01 9.22e-16 7.58e-01 2.32e-02 2.65e-18 1.01e-01 6.05e-06 4.31e-03 7.23e-18 1.19e-18 1.66e-02 9.96e-01 7.12e-01 8.34e-02 2.20e-04 2.69e-04 2.85e-03 2.67e-03 1.99e-03 1.48e-05 2.50e-05 1.08e-07 0.0 7.06e-04 9.24e-20 8.00e-20 3.81e-04 5.05e-05 8.43e-03 1.42e-04 4.99e-03 6.36e-05 5.12e-21 4.07e-22 7.45e-04 1.55e-06 4.95e-21 1.57e-04 1.81e-21 6.70e-06 2.63e-03 0.0 7.22e-04 1.40e-03 3.95e-06 1.18e-21 0.0 5.09e-03 5.22e-02 2.26e-02 5.50e-07 1.20e-06 1.66e-22 7.60e-03 2.98e-07 9.99e-04 9.09e-11 5.12e-03 1.11e-02 5.98e-06 3.10e-07 0.0 0.0 0.0 0.0 1.54e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.87e-01 3.82e-01 1.37e-16 8.98e-17 0.0 7.43e-16 1.30e+01 5.04e-01 1.07e+01 7.36e-16 0.0 7.22e+01 1.93e+01 1.44e-16 9.96e+01 1.28e+01 1.00e-01 6.33e-07 1.59e+00 7.81e-16 1.86e-16 1.20e+01 4.16e-01 0.0 1.97e-19 0.0 1.18e-01 0.0 7.11e-18 2.18e-18 1.40e+00 6.48e-03 1.00e-17 2.72e-02 3.25e-03 5.29e-03 3.95e-03 1.36e-05 1.90e-19 1.82e-06 1.40e-21 2.50e-20 3.41e-03 0.0 1.42e-19 1.59e-04 3.64e-19 1.18e-02 2.79e-07 3.75e-03 1.31e-20 3.73e-22 0.0 1.43e-05 1.78e-22 5.23e-24 2.54e-23 2.01e-06 7.13e-04 6.73e-03 0.0 0.0 2.70e-06 9.00e-21 1.34e-21 2.27e-03 8.80e-02 1.95e-02 3.19e-07 1.51e-21 3.65e-03 1.35e-22 1.35e-02 6.66e-22 1.65e-08 4.11e-25 1.76e-09 4.97e-04 8.87e-03 8.20e-03 0.0 0.0 0.0 0.0 3.50e-16 7.19e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.23e-03 2.47e-02 1.63e-02 1.63e-02 5.50e-02 1.59e-01 7.53e-17 1.85e-15 1.15e+02 1.15e+00 1.15e+00 9.25e+00 9.33e+00 1.34e+01 1.65e-15 3.09e+01 7.67e+01 0.0 1.99e-17 6.94e+00 1.12e+01 5.26e-01 2.38e+00 3.19e-01 1.64e-01 3.40e-05 2.70e-02 3.36e+00 3.35e+00 1.41e+01 2.94e-01 6.23e+00 5.33e-01 1.18e-05 5.43e-21 1.97e-20 3.01e-05 2.51e-02 1.87e-02 4.01e-06 3.09e-05 1.68e-05 8.12e-06 1.04e-06 4.24e-03 2.69e-03 8.66e-03 1.73e-17 4.17e-01 6.76e-02 3.11e-04 3.69e-05 2.70e-04 1.22e-02 6.05e-03 8.75e-02 1.25e-01 0.0 2.14e-23 2.23e-23 0.0 0.0 6.34e-04 5.79e-03 3.35e-03 0.0 1.65e-23 8.04e-07 9.59e-05 2.34e-04 9.34e-25 3.60e-03 7.33e-10 4.49e-03 3.96e-04 1.50e-02 1.72e-03 2.50e-06 8.59e-25 8.42e-26 0.0 0.0 0.0 0.0 3.18e-03 3.12e-09 0.0 0.0 4.24e-18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.97e-02 2.29e-02 6.61e-03 2.71e-17 2.55e-17 1.34e+01 2.01e+02 2.87e+01 1.12e+01 8.73e-16 5.82e-16 2.32e+01 1.65e+00 5.59e-04 6.96e+01 3.33e+01 2.73e+00 0.0 9.58e-01 3.57e-02 4.09e-16 3.53e+00 3.47e-01 4.73e-19 6.99e-01 3.29e-04 8.55e-01 2.34e-18 7.47e-18 1.73e-01 1.39e+01 3.53e+00 4.21e+00 1.69e-03 7.24e-06 2.00e-02 1.85e-03 9.03e-04 2.68e-06 1.33e-04 5.72e-06 4.44e-20 3.95e-02 3.24e-20 3.94e-20 9.16e-03 5.42e-05 3.97e-01 5.82e-03 1.16e-01 2.12e-03 1.52e-19 1.18e-20 1.01e-01 3.73e-05 7.52e-19 5.04e-03 4.37e-22 9.98e-06 1.24e-06 0.0 9.23e-03 1.01e-02 1.19e-06 4.66e-24 5.42e-04 9.76e-04 3.83e-03 4.34e-03 1.22e-06 1.05e-06 7.89e-22 8.16e-04 6.29e-08 2.57e-05 1.24e-07 7.54e-05 1.22e-04 9.44e-04 2.32e-06 0.0 0.0 0.0 0.0 2.45e-04 2.38e-03 2.79e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.44e-02 2.67e-02 1.16e-02 4.76e-02 0.0 2.05e+00 7.12e-16 1.42e+02 1.37e+01 4.34e+00 0.0 2.42e+01 1.55e+01 2.00e+00 2.84e+01 5.01e+01 3.56e+01 6.03e-07 2.46e-17 6.94e+00 1.32e+00 2.42e+00 1.36e-01 0.0 2.19e-03 1.17e-04 8.36e-01 0.0 3.87e+00 4.95e+00 4.47e+00 1.03e+01 1.97e+00 4.30e-03 5.92e-21 2.74e-06 2.89e-02 6.31e-03 1.79e-03 6.89e-05 5.76e-05 3.85e-06 3.31e-03 0.0 1.48e-05 2.26e-02 8.77e-03 4.93e-02 1.54e-01 2.78e-01 1.52e-04 1.19e-03 0.0 8.84e-02 4.25e-03 6.64e-03 1.75e-02 8.53e-24 1.05e-23 2.86e-07 1.56e-03 1.95e-03 9.61e-03 3.32e-04 9.87e-08 0.0 1.33e-06 1.56e-04 2.90e-04 1.81e-04 4.89e-25 2.35e-05 4.50e-04 3.50e-04 1.44e-03 2.30e-02 4.17e-04 1.23e-04 7.18e-08 1.95e-25 0.0 0.0 0.0 0.0 3.42e-03 5.52e-06 9.14e-10 2.42e-07 5.46e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.49e-03 4.25e-03 0.0 0.0 0.0 2.88e-17 1.12e-01 6.66e-02 3.37e-01 3.19e-18 0.0 5.42e-02 4.07e-01 5.77e-18 1.42e+00 7.46e-02 7.46e-02 0.0 1.36e+02 9.71e-18 4.71e-19 2.39e-01 1.02e+02 0.0 4.25e-17 0.0 6.36e+00 0.0 0.0 1.98e-19 4.19e-03 4.39e-02 6.56e-19 3.33e+00 4.92e-05 2.06e-05 2.15e-05 6.08e-07 7.25e-21 1.24e-08 0.0 0.0 3.27e-05 0.0 1.41e-21 3.14e-06 1.96e-20 2.32e-01 6.96e-08 1.56e-01 3.36e-19 6.35e-20 0.0 2.76e-07 6.76e-20 4.04e-23 2.44e-22 9.99e-09 1.30e-01 9.34e-02 0.0 0.0 1.50e-08 2.03e-21 1.42e-24 0.0 1.73e-03 3.21e-04 5.49e-08 1.37e-20 3.55e-04 9.68e-26 9.45e-04 6.50e-22 1.34e-06 7.81e-21 1.07e-07 8.03e-04 1.69e-03 1.35e-05 0.0 0.0 0.0 0.0 2.08e-12 7.81e-03 1.14e-02 0.0 8.89e-06 2.06e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.23e-01 1.93e-01 9.41e-02 0.0 0.0 5.44e+01 6.20e+01 4.52e+00 6.88e+00 2.58e-15 1.29e-15 3.21e+01 9.72e+00 4.93e-01 2.31e-01 1.41e-01 3.82e-02 2.06e-06 3.07e-01 1.24e+01 5.66e-17 6.30e+01 4.32e-01 2.46e-18 4.06e-01 1.72e-05 4.38e-02 7.77e-18 1.34e-17 2.16e-02 2.62e+00 5.34e-01 3.13e+00 1.34e-03 2.88e-05 4.53e-03 2.90e-04 1.79e-04 5.32e-06 2.53e-07 2.28e-06 2.28e-20 1.04e-03 6.39e-19 4.99e-19 3.69e-04 2.68e-04 1.80e-02 7.25e-04 3.45e-03 2.65e-03 1.30e-20 2.05e-21 2.26e-03 4.26e-05 7.35e-20 1.67e-04 4.64e-22 3.48e-04 2.93e-05 0.0 0.0 5.47e-04 1.91e-06 3.43e-22 8.79e-04 1.36e-01 1.77e-02 4.11e-02 2.28e-05 1.66e-04 1.82e-23 1.11e-02 6.79e-05 1.16e-02 5.20e-07 1.08e-02 5.33e-05 9.52e-05 4.76e-04 0.0 0.0 0.0 0.0 3.16e-05 4.82e-05 1.30e-05 2.35e-11 9.15e-06 3.30e-03 3.90e-09 0.0 1.02e-06 7.24e-23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.16e-02 2.18e-01 9.50e-02 6.48e-02 0.0 1.94e+01 1.40e-15 1.04e+02 2.70e+00 4.20e+01 0.0 2.50e+01 2.95e+01 1.26e+01 1.65e+00 1.55e-01 1.03e+00 7.63e-07 9.65e-19 3.13e+01 1.33e+01 2.36e+01 1.34e+00 0.0 3.33e-01 1.12e-06 7.32e-04 0.0 1.46e+00 1.71e-01 1.83e-01 4.95e-01 5.23e-01 2.61e-03 1.81e-18 4.66e-04 4.92e-03 1.07e-03 6.80e-04 3.48e-05 1.62e-05 1.05e-06 3.05e-03 0.0 2.88e-04 3.11e-04 6.10e-04 3.18e-04 8.06e-04 5.66e-04 5.34e-04 1.16e-03 0.0 2.20e-04 8.48e-04 3.53e-06 1.20e-04 1.36e-20 3.18e-21 2.95e-04 0.0 0.0 3.65e-03 3.05e-03 1.08e-05 0.0 1.12e-06 3.36e-02 3.10e-02 8.81e-02 2.16e-23 1.85e-06 4.02e-02 2.28e-03 5.55e-03 6.76e-04 9.57e-04 6.83e-05 5.64e-04 4.73e-22 0.0 0.0 0.0 0.0 3.53e-05 2.28e-04 6.61e-07 2.68e-03 4.64e-03 3.16e-08 6.46e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
