Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
1.46e-08 1.07e-05 9.84e-05 3.19e-05 3.46e-07 1.32e-04 2.81e-03 1.18e-02 3.11e-02 1.80e-02 1.31e-01 7.52e-02 2.32e-07 5.04e-05 5.38e-04 3.46e-04 4.29e-03 4.58e-02 5.33e-03 5.49e-03 0.0 4.82e-04 8.18e-06 5.18e-05 0.0 6.32e-04 0.0 4.31e-06 1.40e-03 5.27e-06 5.94e-08 1.50e-07 8.19e-04 1.52e-03 1.49e-04 1.24e-10 0.0 1.77e-07 5.89e-08 3.57e-03 2.85e-03 0.0 1.23e-07 2.67e-09 4.53e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.62e-04 4.58e-05 4.06e-08 0.0 0.0 4.57e-03 3.35e-03 1.22e-03 0.0 5.14e-04 2.94e-05 0.0 0.0 7.07e-04 0.0 0.0 9.75e-02 1.02e-02 0.0 0.0 2.38e-02 7.38e-03 1.61e-03 1.83e-04 5.26e-06 0.0 2.25e-02 5.45e-03 9.26e-05 0.0 0.0 1.80e-02 6.49e-03 2.55e-09 0.0 7.58e-10 2.49e-05 0.0 5.69e-03 9.20e-04 1.89e-08 1.62e-02 1.91e-02 0.0 7.93e-03 2.47e-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.57e-05 1.78e-05 6.23e-06 3.37e-09 0.0 1.35e-03 2.56e-03 1.85e-03 3.67e-04 3.33e-03 1.42e-03 2.02e-05 0.0 4.89e-05 2.24e-04 0.0 7.63e-03 8.84e-02 2.08e-04 0.0 2.41e-03 1.63e-04 2.11e-02 3.66e-06 0.0 6.75e-03 6.88e-07 2.25e-02 1.63e-02 5.54e-06 0.0 5.43e-04 5.65e-03 5.29e-03 1.35e-08 2.53e-11 8.94e-06 2.00e-06 1.39e-03 3.92e-03 6.15e-03 2.38e-05 1.44e-02 0.0 2.27e-02 7.03e-03 7.65e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 1.91e-04 1.50e-03 1.51e-01 6.04e-02 0.0 4.16e-01 2.22e-01 4.30e-01 7.25e-05 1.47e-02 3.46e-05 6.95e-03 7.53e-02 7.79e-02 3.94e-02 0.0 1.40e-04 3.95e-04 8.73e-04 0.0 7.71e-04 0.0 1.67e-02 0.0 1.69e-05 0.0 0.0 1.20e-04 3.46e-02 5.23e-04 0.0 1.70e-03 2.00e-03 4.53e-03 1.14e-07 0.0 1.69e-04 0.0 1.79e-04 1.02e-04 0.0 0.0 7.70e-03 2.35e-06 3.00e-05 0.0 1.87e-13 0.0 2.57e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 7.71e-06 4.07e-02 2.12e-01 0.0 0.0 6.01e-01 4.49e-01 0.0 1.17e-04 2.75e-03 5.70e-04 2.10e-02 1.64e-01 1.81e-03 0.0 0.0 1.90e-03 2.61e-05 0.0 6.44e-05 0.0 2.31e-04 0.0 6.78e-04 0.0 0.0 0.0 2.99e-02 4.41e-02 0.0 0.0 2.11e-03 6.79e-03 9.36e-09 0.0 7.57e-05 0.0 0.0 2.42e-04 0.0 0.0 2.80e-03 0.0 3.24e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.30e-04 3.19e-02 1.15e-01 5.50e-02 1.21e-05 2.36e-01 4.07e-01 3.78e-01 7.31e-02 2.16e-02 2.73e-04 1.44e-02 5.06e-06 1.32e-01 3.44e-03 6.59e-02 5.22e-04 4.72e-05 3.18e-04 5.63e-07 0.0 8.33e-04 1.14e-05 2.56e-02 0.0 1.60e-05 0.0 1.90e-04 9.06e-06 6.44e-03 2.21e-04 1.20e-03 7.21e-04 5.02e-03 1.17e-03 9.59e-08 0.0 7.78e-03 2.21e-04 1.70e-04 1.79e-05 0.0 1.33e-05 6.89e-10 8.81e-04 2.02e-05 3.32e-15 2.22e-07 2.80e-07 1.14e-18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.14e-01 6.86e-02 2.86e-02 2.68e-06 0.0 8.13e-01 2.77e-01 4.11e-02 1.91e-03 4.99e-04 1.64e-02 4.03e-06 0.0 1.40e-01 7.45e-02 0.0 1.94e-04 3.46e-05 3.30e-04 0.0 8.81e-06 2.41e-03 3.21e-06 4.19e-02 0.0 7.35e-06 1.22e-04 1.38e-04 2.52e-05 3.66e-04 0.0 1.09e-02 3.94e-03 1.51e-03 6.05e-06 9.09e-08 4.21e-04 4.34e-07 1.01e-04 7.48e-05 2.05e-05 4.36e-05 7.45e-06 0.0 1.29e-03 1.56e-04 3.21e-07 4.67e-07 3.08e-15 0.0 1.99e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.28e-07 2.49e-05 1.78e-04 7.06e-05 3.00e-10 1.06e-05 9.85e-03 8.51e-03 4.63e-02 1.87e-03 1.57e-02 8.44e-03 1.51e-05 6.55e-04 6.87e-05 7.09e-06 2.54e-02 1.34e-01 1.43e-03 6.19e-04 0.0 1.08e-02 2.58e-02 3.78e-04 0.0 4.05e-03 0.0 1.35e-06 6.95e-05 9.39e-06 1.13e-07 1.14e-05 1.36e-04 3.30e-05 2.80e-05 3.27e-08 0.0 2.59e-05 4.93e-05 2.00e-03 2.01e-03 0.0 4.24e-04 1.61e-05 2.49e-03 3.51e-05 9.05e-08 1.83e-04 3.76e-06 1.08e-13 5.36e-06 1.69e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.90e-04 4.10e-05 1.92e-05 1.46e-08 0.0 4.26e-02 7.84e-03 1.85e-02 5.97e-05 3.33e-02 9.09e-03 1.52e-05 0.0 1.15e-04 1.02e-05 0.0 1.57e-01 5.12e-02 9.76e-04 0.0 3.23e-02 6.28e-03 4.66e-03 3.37e-04 0.0 4.04e-04 2.72e-06 1.91e-03 1.07e-03 1.40e-06 0.0 6.31e-05 1.73e-03 2.22e-03 2.41e-07 4.45e-10 1.87e-04 5.81e-05 1.40e-03 6.57e-04 8.52e-05 4.45e-04 2.13e-03 0.0 4.01e-05 1.06e-03 7.15e-04 5.59e-04 6.90e-14 0.0 2.84e-07 4.77e-06 7.41e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.39e-08 0.0 0.0 0.0 0.0 7.32e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.48e-01 0.0 0.0 0.0 7.18e-02 0.0 3.91e-04 0.0 1.04e-01 0.0 4.16e-02 9.74e-07 0.0 0.0 0.0 4.18e-06 0.0 0.0 0.0 0.0 2.43e-03 0.0 1.50e-07 0.0 0.0 1.53e-02 3.18e-07 0.0 0.0 0.0 2.80e-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.04e-09 7.41e-09 0.0 0.0 0.0 2.64e-05 1.32e-04 0.0 0.0 1.90e-07 0.0 0.0 0.0 0.0 0.0 0.0 7.85e-04 1.12e-01 0.0 0.0 1.64e-03 0.0 6.29e-02 0.0 1.55e-03 0.0 4.03e-02 4.07e-02 3.66e-06 0.0 0.0 4.44e-04 1.12e-06 0.0 0.0 0.0 8.62e-03 0.0 1.76e-03 4.32e-07 0.0 2.91e-02 1.31e-02 0.0 2.38e-06 0.0 1.37e-05 1.23e-08 0.0 0.0 0.0 3.61e-13 0.0 2.09e-10 5.84e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.17e-03 1.36e-04 9.49e-08 0.0 0.0 2.30e-03 3.93e-04 1.36e-03 0.0 9.18e-05 4.73e-06 0.0 0.0 4.70e-05 0.0 0.0 3.14e-01 3.45e-02 0.0 0.0 5.57e-03 2.98e-02 6.64e-03 8.25e-04 2.76e-05 0.0 1.58e-01 1.85e-02 5.01e-03 0.0 0.0 2.19e-01 7.12e-02 6.20e-07 0.0 1.70e-10 1.32e-02 0.0 9.29e-03 1.78e-03 2.91e-07 3.01e-02 6.18e-02 0.0 3.22e-02 1.47e-06 2.39e-05 1.12e-04 0.0 0.0 1.58e-09 6.73e-06 4.48e-08 5.48e-04 4.82e-10 3.08e-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.22e-05 1.78e-04 4.05e-05 5.20e-08 0.0 4.43e-04 1.08e-03 1.13e-03 2.94e-03 4.83e-03 1.16e-03 3.15e-06 0.0 2.29e-06 1.71e-05 0.0 6.90e-03 3.38e-01 1.40e-03 0.0 2.35e-04 1.75e-03 5.66e-03 4.48e-05 0.0 1.96e-02 3.50e-06 1.52e-01 1.06e-01 2.92e-05 0.0 1.49e-02 1.04e-01 7.18e-02 1.41e-06 9.23e-11 4.41e-07 6.16e-07 3.09e-03 3.43e-03 3.83e-03 3.11e-06 3.34e-02 0.0 6.57e-02 2.08e-02 8.12e-05 2.55e-07 9.77e-10 0.0 2.14e-06 1.08e-05 8.79e-04 1.36e-03 0.0 5.17e-10 6.17e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 5.38e-09 2.32e-04 6.15e-05 8.82e-06 0.0 2.57e-04 1.04e-02 1.55e-02 7.94e-05 1.28e-02 6.36e-02 1.27e-01 1.93e-03 9.98e-03 8.38e-03 0.0 5.36e-01 1.83e-01 1.23e-01 0.0 5.27e-02 0.0 1.10e-03 0.0 3.42e-02 0.0 0.0 2.50e-04 4.44e-04 2.99e-04 0.0 8.58e-06 5.15e-03 2.08e-03 9.39e-08 0.0 7.71e-02 0.0 2.95e-05 7.29e-04 0.0 0.0 1.77e-02 2.33e-04 9.82e-03 0.0 2.95e-04 4.10e-04 1.01e-03 4.99e-04 8.63e-11 3.03e-04 2.14e-05 0.0 0.0 0.0 3.91e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.11e-07 4.33e-04 1.16e-05 2.50e-05 1.08e-07 2.92e-03 4.87e-03 1.73e-03 1.46e-03 1.70e-01 4.70e-02 6.24e-02 1.23e-05 2.64e-03 9.81e-03 5.21e-04 9.08e-01 6.06e-02 4.74e-02 3.19e-02 0.0 1.52e-01 1.32e-03 3.17e-02 0.0 4.78e-02 0.0 5.03e-05 6.98e-05 7.76e-03 2.99e-06 1.83e-05 5.80e-03 8.41e-04 8.51e-04 3.17e-07 0.0 2.14e-02 7.59e-07 2.38e-04 8.15e-04 0.0 1.05e-04 2.22e-04 4.20e-03 5.14e-03 4.04e-04 1.69e-05 2.57e-04 8.75e-08 3.12e-05 3.28e-04 7.62e-05 1.64e-04 0.0 0.0 6.51e-08 3.11e-06 1.99e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 2.41e-05 2.09e-05 2.25e-06 0.0 0.0 9.12e-04 1.80e-03 0.0 1.67e-04 4.54e-05 2.17e-05 9.95e-03 1.42e-02 3.50e-03 0.0 0.0 1.99e-02 4.01e-03 0.0 2.55e-01 0.0 4.34e-03 0.0 1.75e-01 0.0 0.0 0.0 6.98e-01 1.87e-01 0.0 0.0 4.02e-06 1.53e-05 9.36e-08 0.0 1.98e-01 0.0 0.0 5.69e-08 0.0 0.0 1.89e-01 0.0 3.92e-06 0.0 0.0 7.08e-06 2.75e-04 2.80e-06 0.0 1.76e-06 0.0 0.0 0.0 0.0 0.0 2.22e-07 7.49e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
